dateCrawled,name,seller,offerType,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen,
3/19/2016 12:50,Volkswagen_Golf_2.0_R_DSG_RCD510_DCC_PDC,privat,Angebot,23000,limousine,2011,automatik,271,golf,60000,5,benzin,volkswagen,nein,3/19/2016 0:00,0,52355,3/21/2016 17:19,
3/22/2016 12:49,Fiat_Punto_1.2_SX,privat,Angebot,900,kleinwagen,2000,manuell,60,punto,150000,2,benzin,fiat,nein,3/22/2016 0:00,0,45468,4/6/2016 1:17,
3/10/2016 8:54,Skoda_Fabia_Combi_Elegant_1.4_16V,privat,Angebot,2950,kombi,2005,manuell,75,fabia,150000,10,benzin,skoda,nein,3/10/2016 0:00,0,31515,4/6/2016 2:44,
3/10/2016 23:56,Smart_smart_cdi,privat,Angebot,1300,kleinwagen,2000,automatik,41,fortwo,80000,10,diesel,smart,nein,3/10/2016 0:00,0,1445,3/11/2016 7:47,
4/4/2016 19:48,Tausche_Golf_3_Gti,privat,Angebot,1200,coupe,1994,manuell,115,golf,150000,2,benzin,volkswagen,,4/4/2016 0:00,0,61194,4/4/2016 19:48,
3/15/2016 23:36,Volkswagen_Golf_Cabrio_2.0_Sportline_Klima_el.Verdeck,privat,Angebot,4500,cabrio,2002,manuell,116,golf,125000,4,benzin,volkswagen,nein,3/15/2016 0:00,0,99752,4/6/2016 0:46,
3/30/2016 21:37,Dodge_Avenger_2.7_SXT,privat,Angebot,6999,limousine,2010,automatik,186,,125000,4,benzin,sonstige_autos,nein,3/30/2016 0:00,0,81929,4/5/2016 11:18,
3/29/2016 18:38,Toyata_avensis_SOL,privat,Angebot,5750,limousine,2006,manuell,177,avensis,125000,12,diesel,toyota,nein,3/29/2016 0:00,0,33611,4/2/2016 6:18,
3/20/2016 15:51,Opel_Omega_Caravan_2.0_16V_CD,privat,Angebot,790,kombi,1998,manuell,136,omega,150000,3,benzin,opel,nein,3/20/2016 0:00,0,16845,4/6/2016 20:45,
3/11/2016 1:01,BMW_320_dpf_panoramadach,privat,Angebot,6299,kombi,2006,manuell,163,,150000,12,diesel,bmw,,3/11/2016 0:00,0,86899,4/5/2016 23:46,
4/3/2016 12:42,MB_C180__top_gepflegter_Zustand,privat,Angebot,2999,limousine,2002,manuell,129,c_klasse,150000,1,,mercedes_benz,nein,4/3/2016 0:00,0,59581,4/5/2016 11:15,
4/1/2016 21:39,Volvo_XC_60_D4_AWD_Summum___2013,privat,Angebot,28700,suv,2013,automatik,163,xc_reihe,70000,2,diesel,volvo,nein,4/1/2016 0:00,0,53925,4/1/2016 21:39,
4/4/2016 9:37,BMW_Z4_M,privat,Angebot,44900,coupe,2007,manuell,343,z_reihe,80000,2,benzin,bmw,nein,4/4/2016 0:00,0,4103,4/6/2016 11:17,
4/3/2016 19:54,Seat_Altea_XL_1.4_TSI_SUN,privat,Angebot,16199,bus,2015,manuell,125,altea,10000,10,benzin,seat,nein,4/3/2016 0:00,0,92272,4/5/2016 20:45,
3/26/2016 11:57,Trabant_601,privat,Angebot,2500,kleinwagen,1986,,0,601,30000,8,,trabant,nein,3/26/2016 0:00,0,98599,4/5/2016 23:46,
3/11/2016 13:48,Zu_verkaufen,privat,Angebot,0,,2017,manuell,105,astra,150000,6,diesel,opel,nein,3/11/2016 0:00,0,59368,3/11/2016 13:48,
3/12/2016 22:57,Porsche_911_Carrera,privat,Angebot,26911,coupe,2001,manuell,320,911,125000,10,benzin,porsche,,3/12/2016 0:00,0,31848,4/1/2016 13:46,
3/12/2016 0:56,BMW_530d,privat,Angebot,7850,limousine,2003,automatik,193,5er,150000,3,diesel,bmw,nein,3/12/2016 0:00,0,64347,4/5/2016 19:45,
3/10/2016 17:47,Astra_G__neu_TÜV,privat,Angebot,1699,limousine,1999,,75,astra,150000,12,benzin,opel,,3/10/2016 0:00,0,26817,3/16/2016 6:17,
3/10/2016 15:58,Fiat_600_D,privat,Angebot,6250,kleinwagen,1968,manuell,29,500,70000,1,benzin,fiat,nein,3/10/2016 0:00,0,73278,4/5/2016 15:17,
4/2/2016 20:52,Mercedes_Benz_cls320,privat,Angebot,12500,limousine,2006,automatik,224,cl,150000,11,diesel,mercedes_benz,nein,4/2/2016 0:00,0,81829,4/6/2016 21:44,
3/7/2016 11:50,vw__sharan_ohne_klima,privat,Angebot,499,,1996,manuell,116,sharan,150000,8,benzin,volkswagen,,3/7/2016 0:00,0,22117,4/7/2016 11:44,
3/7/2016 10:51,Volkswagen_Golf_1.9_TDI,privat,Angebot,3999,limousine,2004,manuell,90,golf,150000,9,diesel,volkswagen,nein,3/7/2016 0:00,0,90542,3/9/2016 7:44,
3/24/2016 17:54,Opel_Meriva_1.7_CDTI_DPF,privat,Angebot,6100,bus,2008,manuell,101,meriva,100000,10,diesel,opel,nein,3/24/2016 0:00,0,53773,4/7/2016 11:16,
4/1/2016 21:48,Chrysler_Neon_angemeldet_lange_TÜF,privat,Angebot,100,,2017,manuell,133,,150000,8,benzin,chrysler,nein,4/1/2016 0:00,0,39108,4/5/2016 19:46,
3/24/2016 12:38,Smart_Foutow,privat,Angebot,570,,2017,,45,fortwo,125000,0,,smart,,3/24/2016 0:00,0,21481,3/24/2016 12:38,
3/7/2016 16:44,Audi_A4_2.5_TDI_quattro_Bose_S_line_Fahrwerk,privat,Angebot,2500,limousine,2000,manuell,179,a4,150000,11,diesel,audi,nein,3/7/2016 0:00,0,75365,3/10/2016 7:15,
3/5/2016 14:30,Volkswagen_Passat_TÜV_NEU_Garagenauto,privat,Angebot,6250,limousine,2001,manuell,102,passat,80000,4,benzin,volkswagen,nein,3/5/2016 0:00,0,61231,3/6/2016 0:38,
3/24/2016 20:57,"BMW_Black_19""_116i",privat,Angebot,11990,limousine,2012,manuell,136,1er,70000,3,benzin,bmw,nein,3/24/2016 0:00,0,58540,4/5/2016 13:47,
3/9/2016 21:48,Renault_Twingo_1.2_16V_TÜV_AU_NEU_BIS_03_2018,privat,Angebot,999,kleinwagen,2001,manuell,75,twingo,150000,2,benzin,renault,nein,3/9/2016 0:00,0,76275,3/11/2016 6:47,
3/17/2016 9:48,Renault_Clio_2_1999,privat,Angebot,600,kleinwagen,1999,manuell,0,clio,150000,5,benzin,renault,,3/17/2016 0:00,0,90480,3/22/2016 16:18,
4/2/2016 13:48,VW_POLO_1_4._Sportline_Erstbesitz_87000km,privat,Angebot,5499,kleinwagen,2007,manuell,80,polo,90000,10,benzin,volkswagen,nein,4/2/2016 0:00,0,42369,4/6/2016 12:16,
3/17/2016 22:25,BMW_316_ti,privat,Angebot,1390,coupe,2002,manuell,115,3er,150000,2,benzin,bmw,,3/17/2016 0:00,0,65428,4/7/2016 1:45,
3/16/2016 8:54,Kia_Picanto,privat,Angebot,9750,kleinwagen,2013,automatik,86,picanto,10000,8,benzin,kia,nein,3/16/2016 0:00,0,92318,4/6/2016 1:45,
4/4/2016 13:45,VW_T5_Bus_3_Sitzer_2_5_Liter,privat,Angebot,9399,bus,2005,manuell,131,,150000,11,diesel,volkswagen,,4/4/2016 0:00,0,23611,4/6/2016 14:46,
3/7/2016 16:52,Verkaufe_Polo_6n1,privat,Angebot,70,kleinwagen,1995,manuell,55,polo,150000,0,,volkswagen,nein,3/7/2016 0:00,0,37127,3/10/2016 7:47,
3/12/2016 20:06,VW_Golf_1.4_Trendline,privat,Angebot,7700,limousine,2009,manuell,80,golf,60000,4,benzin,volkswagen,nein,3/12/2016 0:00,0,65614,3/14/2016 17:30,
3/15/2016 8:54,BM_316_i_fahrbereit_oder_zur_Ersatzteilgewinnung,privat,Angebot,300,andere,1994,manuell,90,3er,150000,12,benzin,bmw,ja,3/15/2016 0:00,0,79215,4/5/2016 16:15,
3/12/2016 14:52,Renault_Twingo_1_2,privat,Angebot,1750,kleinwagen,2001,manuell,58,twingo,100000,7,benzin,renault,nein,3/12/2016 0:00,0,40878,3/28/2016 19:16,
3/14/2016 20:50,Volvo_850_GLT_Tuev_8.2016_Angemeldet_Probefahrt_gerne,privat,Angebot,500,limousine,1993,manuell,170,850,150000,1,benzin,volvo,nein,3/14/2016 0:00,0,49134,3/29/2016 22:45,
3/19/2016 18:51,Mitsubishi_Pajero_3.2_DI_D_Automatik,privat,Angebot,15400,suv,2009,automatik,170,pajero,125000,2,diesel,mitsubishi,nein,3/19/2016 0:00,0,85521,4/7/2016 6:16,
3/12/2016 12:54,Volvo_V70_2_5_Turbo,privat,Angebot,800,kombi,1999,manuell,195,v70,150000,9,benzin,volvo,ja,3/12/2016 0:00,0,34246,3/24/2016 2:18,
3/25/2016 12:31,OSTERANGEBOT_Opel_Astra_f_1.7_Diesel/_TÜV_Dez.16/_98.000km,privat,Angebot,100,,1995,,0,astra,100000,0,,opel,,3/25/2016 0:00,0,35745,3/25/2016 16:49,
3/31/2016 12:57,Mercedes_Benz_A_170_CDI_Euro3,privat,Angebot,900,kleinwagen,2003,automatik,0,a_klasse,150000,4,diesel,mercedes_benz,ja,3/31/2016 0:00,0,59067,3/31/2016 12:57,
3/13/2016 23:25,Volvo_V50_1.6D_DPF_Momentum,privat,Angebot,3800,kombi,2007,manuell,109,v50,150000,2,diesel,volvo,nein,3/13/2016 0:00,0,63263,3/30/2016 2:15,
3/7/2016 13:54,Peugeot_307,privat,Angebot,1700,kleinwagen,2002,manuell,88,3_reihe,150000,6,benzin,peugeot,nein,3/7/2016 0:00,0,66806,3/19/2016 11:17,
3/18/2016 13:43,Polo_86C_in_schwarz__tiefer_gelegt_mit_Bosima_Auspuff__usw.,privat,Angebot,290,coupe,1991,manuell,45,polo,150000,0,benzin,volkswagen,,3/18/2016 0:00,0,32312,4/5/2016 22:17,
3/29/2016 14:48,Opel_Astra_1.4_Turbo_Sports_Tourer_Sport,privat,Angebot,11400,kombi,2011,manuell,140,astra,90000,3,benzin,opel,nein,3/29/2016 0:00,0,21271,4/6/2016 0:44,
3/28/2016 19:39,Vw_passat_35_i_Scheckheft,privat,Angebot,950,limousine,1991,manuell,90,passat,150000,0,,volkswagen,,3/28/2016 0:00,0,44534,4/7/2016 1:45,
3/7/2016 17:53,Volkswagen_Passat_Variant_1.8_5V_Edition,privat,Angebot,1400,kombi,2000,manuell,125,passat,150000,4,benzin,volkswagen,nein,3/7/2016 0:00,0,1468,3/12/2016 13:45,
3/12/2016 9:49,BMW_116i__nur_22tkm__Monitor__PDC,privat,Angebot,14950,limousine,2012,,136,1er,30000,12,benzin,bmw,nein,3/12/2016 0:00,0,92331,3/13/2016 0:45,
4/5/2016 9:51,Volkswagen_Polo_Edition_6N2,privat,Angebot,1499,kleinwagen,2001,manuell,50,polo,150000,9,benzin,volkswagen,nein,4/5/2016 0:00,0,89075,4/7/2016 13:16,
3/14/2016 21:45,Nissan_x_trail_gepflegt_ehrlich,privat,Angebot,7450,suv,2006,manuell,136,x_trail,80000,11,,nissan,nein,3/14/2016 0:00,0,12105,3/20/2016 12:49,
4/3/2016 20:58,Opel_Corsa_C_Basis_Tuning,privat,Angebot,2999,kleinwagen,2002,manuell,75,corsa,100000,12,benzin,opel,nein,4/3/2016 0:00,0,95369,4/5/2016 21:47,
3/19/2016 1:42,Mercdes_T_CDI_Automatik_Avantgarde_DPF_Sport_Edition_VB,privat,Angebot,6900,kombi,2006,automatik,150,c_klasse,150000,8,diesel,mercedes_benz,nein,3/18/2016 0:00,0,71067,4/6/2016 2:15,
3/11/2016 17:51,Peugeot_307_HDi_110,privat,Angebot,5290,limousine,2007,manuell,109,3_reihe,150000,5,diesel,peugeot,nein,3/11/2016 0:00,0,42119,4/5/2016 18:45,
3/16/2016 23:57,Peugeot_107_bj_2007_blau_1.hd._129_tkm,privat,Angebot,2500,kleinwagen,2007,manuell,68,1_reihe,150000,7,benzin,peugeot,nein,3/16/2016 0:00,0,66636,3/20/2016 8:18,
3/20/2016 12:49,Clk_320_142000,privat,Angebot,4200,coupe,1999,automatik,0,clk,150000,8,benzin,mercedes_benz,,3/20/2016 0:00,0,47475,4/6/2016 12:46,
4/1/2016 18:53,BMW_530d_TÜV_NEU!!_GUTER_ZUSTAND,privat,Angebot,4999,limousine,1999,automatik,184,5er,150000,9,diesel,bmw,nein,4/1/2016 0:00,0,24146,4/5/2016 14:47,
3/27/2016 14:49,Audi_a3__motor_in_ordnung,privat,Angebot,350,coupe,1997,manuell,0,a3,150000,3,benzin,audi,,3/27/2016 0:00,0,73614,4/7/2016 11:45,
4/2/2016 19:48,Golf_3_Kombi_TDI,privat,Angebot,999,kombi,1998,manuell,90,,150000,5,,volkswagen,,4/2/2016 0:00,0,38442,4/2/2016 19:48,
4/1/2016 15:58,Volkswagen_Sharan,privat,Angebot,2100,,2018,manuell,140,sharan,150000,12,,volkswagen,ja,4/1/2016 0:00,0,65830,4/1/2016 16:43,
3/14/2016 10:44,BMW_520i,privat,Angebot,1499,limousine,1997,manuell,150,5er,150000,12,benzin,bmw,nein,3/14/2016 0:00,0,85301,4/7/2016 10:45,
3/29/2016 10:36,BMW_316i,privat,Angebot,4500,coupe,1998,manuell,102,3er,150000,3,benzin,bmw,nein,3/29/2016 0:00,0,86165,4/5/2016 18:47,
4/3/2016 3:36,Opel_Astra,privat,Angebot,895,limousine,1996,manuell,75,astra,150000,10,benzin,opel,nein,4/3/2016 0:00,0,30539,4/7/2016 10:16,
3/18/2016 0:56,3x_Golf3zum_Preis_von_einem,privat,Angebot,1200,kleinwagen,1992,manuell,90,golf,80000,0,benzin,volkswagen,ja,3/17/2016 0:00,0,66773,4/5/2016 21:16,
3/25/2016 16:38,Volvo_C70_2.0T,privat,Angebot,6300,cabrio,2001,automatik,163,c_reihe,125000,3,benzin,volvo,nein,3/25/2016 0:00,0,45527,4/6/2016 20:48,
3/31/2016 22:54,Volvo_C70_T5_Aut._Summum,privat,Angebot,13200,cabrio,2008,automatik,230,c_reihe,70000,3,benzin,volvo,nein,3/31/2016 0:00,0,32457,4/1/2016 1:41,
4/3/2016 16:48,Mercedes_Benz_Vito_120_CDI_Lang_DPF_Aut.,privat,Angebot,6500,bus,2006,automatik,204,vito,150000,6,diesel,mercedes_benz,nein,4/3/2016 0:00,0,35390,4/6/2016 22:46,
3/11/2016 19:58,BMW_330xi_Coupe_Schiebedach__Standhzg._Vollleder,privat,Angebot,19500,coupe,2007,manuell,272,3er,100000,6,benzin,bmw,nein,3/11/2016 0:00,0,66740,4/6/2016 3:15,
3/14/2016 10:06,BMW_730d,privat,Angebot,9900,limousine,2004,automatik,218,7er,150000,10,diesel,bmw,nein,3/14/2016 0:00,0,55257,4/2/2016 20:46,
3/17/2016 21:46,Smart_fortwo,privat,Angebot,825,,2016,,54,,100000,10,,smart,,3/17/2016 0:00,0,31275,3/19/2016 22:16,
3/16/2016 15:46,X3_2.0d_Xenon_Leder,privat,Angebot,3300,suv,2007,,0,x_reihe,150000,11,diesel,bmw,nein,3/16/2016 0:00,0,69115,3/16/2016 15:46,
3/16/2016 18:37,Renault_Twingo_1.2_16V,privat,Angebot,890,kleinwagen,2001,manuell,75,twingo,150000,4,benzin,renault,nein,3/16/2016 0:00,0,86381,4/7/2016 2:16,
3/10/2016 1:57,BMW_320i,privat,Angebot,3899,limousine,2000,manuell,170,3er,150000,9,benzin,bmw,nein,3/10/2016 0:00,0,46240,4/6/2016 1:47,
4/1/2016 9:51,BMW_Z4_sDrive20i,privat,Angebot,28999,cabrio,2013,manuell,184,z_reihe,40000,5,benzin,bmw,nein,4/1/2016 0:00,0,31157,4/7/2016 6:46,
3/5/2016 19:51,Audi_TT_Coupe_2.0_TDI_quattro_S_tronic____S_line,privat,Angebot,26900,coupe,2012,automatik,170,tt,40000,5,diesel,audi,nein,3/5/2016 0:00,0,83233,3/17/2016 4:45,
4/4/2016 12:43,VW_T4_1.9D_AHK__Bilstein__Standzeizung_Laenger_Radstand,privat,Angebot,1900,bus,1994,manuell,0,transporter,150000,6,diesel,volkswagen,,4/4/2016 0:00,0,36419,4/6/2016 13:44,
4/4/2016 23:48,Volkswagen_Phaeton_3.0_V6_TDI_DPF_4MOTION_FASELIFT,privat,Angebot,13800,limousine,2009,automatik,239,phaeton,150000,9,diesel,volkswagen,nein,4/4/2016 0:00,0,90513,4/7/2016 4:16,
3/9/2016 15:48,Fiat_Seicento_zu_Verkaufen,privat,Angebot,750,kleinwagen,2001,manuell,50,seicento,125000,5,benzin,fiat,nein,3/9/2016 0:00,0,78224,3/20/2016 18:34,
3/29/2016 14:56,Polo_XXL_6n,privat,Angebot,300,kleinwagen,1997,manuell,4700,polo,150000,4,benzin,volkswagen,ja,3/29/2016 0:00,0,13407,3/29/2016 15:40,
3/14/2016 1:52,Tausche_oder_verkaufe_lesen_bitte_Seat_arosa_rs_optik_tuev_11/16,privat,Angebot,0,kleinwagen,2001,manuell,55,arosa,5000,11,,seat,nein,3/14/2016 0:00,0,22119,4/7/2016 4:46,
3/8/2016 6:36,Kia_Ceed_1.6_CRDi_128_Dream_Team_Edition,privat,Angebot,14500,limousine,2015,manuell,128,ceed,20000,4,diesel,kia,nein,3/8/2016 0:00,0,50733,3/16/2016 10:48,
3/22/2016 17:51,Opel_Corsa_1.0,privat,Angebot,1850,kleinwagen,2002,manuell,58,corsa,150000,3,,opel,nein,3/22/2016 0:00,0,34127,3/25/2016 10:17,
3/16/2016 17:54,BMW_E36_318i_cabrio_Ab_Werk_M_Paket,privat,Angebot,5999,cabrio,2000,manuell,118,3er,150000,9,benzin,bmw,nein,3/16/2016 0:00,0,35236,3/17/2016 16:17,
3/21/2016 11:25,Toyota_Corolla__TOP_ZUSTAND,privat,Angebot,3600,kleinwagen,2005,manuell,116,,5000,1,diesel,toyota,nein,3/21/2016 0:00,0,35576,4/6/2016 13:16,
3/21/2016 10:52,BMW_320i,privat,Angebot,2333,limousine,1991,manuell,150,3er,100000,6,benzin,bmw,nein,3/21/2016 0:00,0,51379,3/21/2016 11:40,
4/7/2016 10:25,525i__E39_Facelift__HU_9/2017,privat,Angebot,4700,limousine,2000,manuell,192,5er,150000,11,benzin,bmw,nein,4/7/2016 0:00,0,60486,4/7/2016 10:25,
3/17/2016 17:46,Chevrolet_Epica_2.0_LS,privat,Angebot,5999,limousine,2006,manuell,143,andere,125000,7,lpg,chevrolet,nein,3/17/2016 0:00,0,93161,4/7/2016 3:46,
3/26/2016 16:53,Ford_Mondeo_Kombi_Diesel_Klima___UNFALL_Fahrbereit_____Eur_4,privat,Angebot,450,kombi,2002,manuell,115,mondeo,150000,11,,ford,ja,3/26/2016 0:00,0,58509,3/28/2016 5:45,
4/2/2016 19:53,Toyota_Aygo_Cool,privat,Angebot,5400,kleinwagen,2011,manuell,68,aygo,70000,2,benzin,toyota,nein,4/2/2016 0:00,0,80796,4/6/2016 20:17,
3/10/2016 17:58,Volkswagen_Golf_Cabrio_1.2_TSI_BlueMotion_Technology_Ex...,privat,Angebot,14950,cabrio,2012,manuell,105,golf,40000,2,benzin,volkswagen,nein,3/10/2016 0:00,0,21365,4/1/2016 21:48,
3/8/2016 23:37,Mini_Cooper_Chili__Klimaautomatik__8_fach_Alu,privat,Angebot,4900,coupe,2003,manuell,116,cooper,150000,5,benzin,mini,nein,3/8/2016 0:00,0,88477,3/12/2016 14:44,
3/7/2016 11:48,Ford_Focus_combi,privat,Angebot,1600,kombi,2002,manuell,101,focus,150000,1,benzin,ford,nein,3/7/2016 0:00,0,26632,3/16/2016 22:18,
4/4/2016 21:56,Renault_Espace_2.0_RXE,privat,Angebot,750,bus,1998,manuell,114,espace,150000,1,benzin,renault,nein,4/4/2016 0:00,0,22559,4/4/2016 21:56,
3/16/2016 18:50,Volkswagen_Golf_1.6_TDI_DPF_MATCH,privat,Angebot,11990,limousine,2012,manuell,105,golf,100000,3,diesel,volkswagen,nein,3/16/2016 0:00,0,92548,4/7/2016 3:16,
3/5/2016 20:53,Mercedes_Benz__Liebhaber_Auto,privat,Angebot,15500,limousine,2007,automatik,224,e_klasse,150000,11,diesel,mercedes_benz,,3/5/2016 0:00,0,30627,3/20/2016 22:44,
3/21/2016 17:54,Mercedes_Benz_C_320_CDI_7G__Avantgarde_DPF_sehr_guter_Zustand,privat,Angebot,9450,limousine,2006,automatik,224,c_klasse,150000,2,diesel,mercedes_benz,nein,3/21/2016 0:00,0,80796,4/6/2016 19:15,
3/26/2016 17:49,Volkswagen_Golf_1.6_TDI_DPF_MATCH,privat,Angebot,11999,limousine,2012,manuell,105,golf,80000,8,diesel,volkswagen,nein,3/26/2016 0:00,0,40589,3/28/2016 6:46,
4/4/2016 7:58,Mercedes_Benz_w126_420SE_TÜV_EURO2_LEDER_90_224ps_420_SE_SEL_SEC,privat,Angebot,4500,limousine,1990,automatik,224,,150000,5,,mercedes_benz,,4/4/2016 0:00,0,14169,4/6/2016 10:16,
3/11/2016 16:55,Ford_Fiesta___Top_Zustand__64400_km,privat,Angebot,999,kleinwagen,1996,automatik,75,fiesta,70000,6,benzin,ford,,3/11/2016 0:00,0,76470,3/12/2016 21:20,
4/3/2016 21:50,VW_Golf_variant,privat,Angebot,12300,kombi,2012,manuell,105,golf,80000,0,diesel,volkswagen,nein,4/3/2016 0:00,0,53902,4/5/2016 23:15,
3/19/2016 13:36,Volkswagen_Golf_1.8_Pink_Floyd,privat,Angebot,1000,limousine,1994,automatik,90,golf,150000,10,benzin,volkswagen,nein,3/19/2016 0:00,0,22045,4/6/2016 18:48,
3/27/2016 11:55,Bmw_528i_volleder,privat,Angebot,900,limousine,1996,manuell,195,5er,150000,12,benzin,bmw,nein,3/27/2016 0:00,0,91341,4/7/2016 7:16,
3/10/2016 23:45,Volkswagen_Lupo_1.4_16V,privat,Angebot,2777,kleinwagen,2002,manuell,101,lupo,150000,6,benzin,volkswagen,nein,3/10/2016 0:00,0,7973,4/7/2016 5:15,
3/29/2016 9:52,Opel_Astra_G,privat,Angebot,1600,limousine,2001,manuell,85,astra,150000,0,benzin,opel,,3/29/2016 0:00,0,66625,3/29/2016 9:52,
3/10/2016 21:57,Ford_S_Max_2.0_TDCi_Titanium__Multimedia__Voll__SHeft,privat,Angebot,6700,bus,2006,manuell,131,s_max,150000,9,diesel,ford,nein,3/10/2016 0:00,0,2923,3/14/2016 6:18,
3/30/2016 22:43,Seat_arosa_tuev_neu_tausch_gegen_quad,privat,Angebot,0,kleinwagen,2002,manuell,0,arosa,150000,4,benzin,seat,,3/30/2016 0:00,0,47053,3/30/2016 22:43,
3/19/2016 14:49,Volvo_V50_2.0D_DPF,privat,Angebot,5500,kombi,2005,manuell,136,v50,150000,11,diesel,volvo,nein,3/19/2016 0:00,0,14469,4/2/2016 21:47,
3/8/2016 18:43,Bis_Sonntag!!!_100€_Barzahlung_und_er_gehoert_euch!!!,privat,Angebot,200,kleinwagen,2000,manuell,75,colt,150000,8,benzin,mitsubishi,ja,3/8/2016 0:00,0,95152,3/9/2016 18:17,
3/16/2016 12:25,Volkswagen_Golf_1.8_GT_Special,privat,Angebot,599,limousine,1992,manuell,90,golf,150000,4,benzin,volkswagen,nein,3/16/2016 0:00,0,56587,3/30/2016 22:46,
4/2/2016 15:43,Super_Opel_Tigra_Top_Cabriolet_1.4,privat,Angebot,4800,cabrio,2005,manuell,85,tigra,90000,12,benzin,opel,nein,4/2/2016 0:00,0,45136,4/6/2016 14:16,
3/30/2016 2:37,BMW_316i_compact,privat,Angebot,1648,limousine,1998,manuell,102,3er,150000,12,benzin,bmw,nein,3/30/2016 0:00,0,45307,4/4/2016 21:17,
4/2/2016 11:53,Mercedes_Benz_SLK_200_Kompressor_Edition_10,privat,Angebot,13500,cabrio,2007,manuell,163,slk,80000,8,benzin,mercedes_benz,nein,4/2/2016 0:00,0,45329,4/6/2016 9:46,
3/7/2016 21:43,VW_Passat_Limosine_1_8_TÜV_bis_10/17,privat,Angebot,950,limousine,1997,manuell,150,passat,150000,2,benzin,volkswagen,nein,3/7/2016 0:00,0,41363,3/13/2016 0:17,
3/7/2016 15:56,Bmw_e36_325i,privat,Angebot,0,coupe,1995,automatik,192,3er,150000,0,benzin,bmw,,3/7/2016 0:00,0,51143,3/7/2016 16:43,
3/8/2016 21:25,Golf_4__1.4,privat,Angebot,2600,,2018,manuell,0,golf,150000,3,benzin,volkswagen,,3/8/2016 0:00,0,56070,3/17/2016 5:17,
3/11/2016 17:54,Opel_Vectra_2.2_DTI_Elegance,privat,Angebot,2200,limousine,2002,manuell,125,vectra,150000,4,diesel,opel,nein,3/11/2016 0:00,0,31848,3/12/2016 22:45,
3/29/2016 23:41,Volkswagen_Golf_Variant_1.4_TSI_Highline_/_Xenon_/_Panorama,privat,Angebot,14990,kombi,2011,manuell,122,golf,60000,5,benzin,volkswagen,nein,3/29/2016 0:00,0,99947,4/6/2016 10:44,
3/30/2016 17:49,Passat_Highline_Frontschaden,privat,Angebot,900,kombi,1998,manuell,125,passat,150000,0,benzin,volkswagen,ja,3/30/2016 0:00,0,82515,3/30/2016 17:49,
3/14/2016 16:50,VW_Golf_3_Liebhaberstueck,privat,Angebot,2450,limousine,1993,manuell,90,golf,150000,4,benzin,volkswagen,nein,3/14/2016 0:00,0,93489,3/20/2016 4:46,
4/1/2016 0:37,Twingo_zu_verkaufen,privat,Angebot,2450,kleinwagen,2004,manuell,60,twingo,125000,3,benzin,renault,,3/31/2016 0:00,0,27726,4/7/2016 4:16,
4/1/2016 11:45,Ford_Focus_Turn._1.8_TDCi_Futura_klima,privat,Angebot,790,kombi,2002,manuell,116,focus,150000,8,diesel,ford,nein,4/1/2016 0:00,0,59229,4/7/2016 8:15,
3/20/2016 19:56,Hyundai_Tucson_2.0_2WD_FIFA_World_Cup,privat,Angebot,5799,suv,2006,manuell,141,tucson,100000,4,benzin,hyundai,nein,3/20/2016 0:00,0,45699,3/28/2016 21:46,
3/26/2016 17:48,Toyota_Starlet_1.0_DX__DLX___2e_hand,privat,Angebot,750,kleinwagen,1985,manuell,54,andere,80000,5,benzin,toyota,nein,3/26/2016 0:00,0,26817,4/6/2016 6:46,
4/2/2016 18:59,VW_Golf_4__1_6_L__Schiebedach__grau_metallic,privat,Angebot,1299,kleinwagen,1999,manuell,0,golf,150000,5,benzin,volkswagen,ja,4/2/2016 0:00,0,30175,4/2/2016 19:40,
3/20/2016 10:37,Ford_Focus_1.8__5_tuerig__ABS__Klima__ZV__Airbags__HU_2/2017,privat,Angebot,1290,limousine,2003,manuell,113,focus,150000,6,benzin,ford,nein,3/20/2016 0:00,0,86567,3/22/2016 16:21,
3/30/2016 20:42,Audi_A6_Avant_2.6,privat,Angebot,700,kombi,1996,manuell,150,a6,150000,2,benzin,audi,nein,3/30/2016 0:00,0,71254,4/7/2016 12:45,
3/15/2016 18:57,Fiat_Punto_1.2__Dynamic,privat,Angebot,1690,limousine,2003,manuell,60,punto,125000,12,benzin,fiat,nein,3/15/2016 0:00,0,82256,3/17/2016 14:47,
3/23/2016 1:57,Verkaufe/Tausche_Kia_Sportage_1.6_GDI_2WD_Attract,privat,Angebot,14900,suv,2011,manuell,136,sportage,70000,5,benzin,kia,,3/23/2016 0:00,0,45327,4/1/2016 9:45,
3/14/2016 19:45,Toyota_Corolla_1.6_VVT_i,privat,Angebot,4899,limousine,2006,manuell,110,corolla,90000,4,benzin,toyota,nein,3/14/2016 0:00,0,57319,3/28/2016 5:17,
3/7/2016 8:36,Opel_Zafira_1.8_selection,privat,Angebot,2800,bus,2001,manuell,125,zafira,125000,6,benzin,opel,nein,3/7/2016 0:00,0,35066,4/6/2016 0:46,
3/15/2016 19:54,Opel_Meriva_1.7_CDTI,privat,Angebot,3500,bus,2007,manuell,125,meriva,150000,11,diesel,opel,nein,3/15/2016 0:00,0,45889,4/7/2016 0:18,
